Summoner Name,W/L,Date,Duration (min),K,D,A,KDA,CS
5568882336,Victory,2020-07-21,38,15,8,12,3.38,262
5568882336,Defeat,2020-07-20,31,8,5,6,2.8,226
5568882336,Victory,2020-07-20,30,8,2,10,9.0,255
5568882336,Victory,2020-07-20,19,3,0,4,7.0,163
5568882336,Defeat,2020-07-20,33,6,7,3,1.29,196
5568882336,Victory,2020-07-20,24,12,1,1,13.0,205
5568882336,Defeat,2020-07-20,42,7,7,9,2.29,285
5568882336,Victory,2020-07-20,34,16,2,11,13.5,268
5568882336,Victory,2020-07-19,23,16,4,3,4.75,195
5568882336,Victory,2020-07-19,34,16,2,9,12.5,301
5568882336,Defeat,2020-07-19,38,8,3,9,5.67,325
5568882336,Victory,2020-07-19,24,11,2,7,9.0,208
5568882336,Victory,2020-07-19,31,11,0,3,14.0,268
5568882336,Defeat,2020-07-19,28,10,1,3,13.0,261
5568882336,Defeat,2020-07-18,16,1,3,1,0.67,9
5568882336,Victory,2020-07-18,37,8,5,15,4.6,118
5568882336,Defeat,2020-07-18,25,3,1,4,7.0,222
5568882336,Defeat,2020-07-18,23,6,1,6,12.0,193
5568882336,Victory,2020-07-18,25,12,1,7,19.0,214
5568882336,Defeat,2020-07-18,16,7,3,8,5.0,129
5568882336,Defeat,2020-07-18,17,5,0,7,12.0,140
5568882336,Defeat,2020-07-18,20,3,2,8,5.5,137
5568882336,Defeat,2020-07-18,20,5,0,8,13.0,164
5568882336,Victory,2020-07-18,25,2,1,0,2.0,229
5568882336,Defeat,2020-07-18,27,6,2,3,4.5,196
5568882336,Victory,2020-07-18,25,8,0,4,12.0,200
5568882336,Defeat,2020-07-17,17,2,4,2,1.0,127
sneik9210,Victory,2020-11-15,30,3,6,12,2.5,40
sneik9210,Defeat,2020-11-15,34,6,12,3,0.75,128
sneik9210,Defeat,2020-11-01,29,3,5,4,1.4,121
sneik9210,Defeat,2020-10-09,34,3,8,2,0.62,129
sneik9210,Victory,2020-10-09,25,6,5,13,3.8,107
sneik9210,Victory,2020-10-08,27,2,2,8,5.0,123
sneik9210,Defeat,2020-10-08,22,1,6,0,0.17,118
sneik9210,Defeat,2020-08-21,32,3,10,9,1.2,140
sneik9210,Defeat,2020-08-17,27,1,8,5,0.75,113
sneik9210,Victory,2020-08-10,25,4,1,4,8.0,170
sneik9210,Defeat,2020-07-25,41,2,10,12,1.4,209
sneik9210,Defeat,2020-07-25,31,6,5,1,1.4,202
sneik9210,Defeat,2020-07-25,50,4,12,8,1.0,364
sneik9210,Defeat,2020-07-16,28,6,10,7,1.3,92
sneik9210,Victory,2020-07-16,21,0,1,5,5.0,140
sneik9210,Defeat,2020-07-16,34,5,10,6,1.1,135
sneik9210,Victory,2020-07-16,40,7,5,13,4.0,187
sneik9210,Victory,2020-07-16,20,2,5,3,1.0,89
sneik9210,Victory,2020-07-16,40,0,9,6,0.67,191
sneik9210,Victory,2020-07-16,39,10,9,7,1.89,205
sneik9210,Defeat,2020-07-08,28,4,5,10,2.8,98
sneik9210,Defeat,2020-07-08,19,1,6,0,0.17,75
sneik9210,Defeat,2020-04-10,31,1,7,4,0.71,140
sneik9210,Defeat,2019-09-29,27,0,4,7,1.75,115
sneik9210,Defeat,2019-09-16,28,1,6,1,0.33,124
sneik9210,Defeat,2019-09-15,32,7,4,2,2.25,209
sneik9210,Defeat,2019-09-15,31,2,6,6,1.33,155
sneik9210,Defeat,2019-09-13,34,0,8,9,1.12,152
sneik9210,Defeat,2019-06-25,34,5,8,8,1.62,155
lumaxile,Defeat,2020-11-18,36,8,7,6,2.0,214
lumaxile,Defeat,2020-11-18,37,11,6,7,3.0,213
lumaxile,Victory,2020-11-18,25,14,5,6,4.0,159
lumaxile,Victory,2020-11-13,29,21,5,9,6.0,192
lumaxile,Defeat,2020-11-13,31,4,8,7,1.38,188
lumaxile,Defeat,2020-10-18,32,10,6,6,2.67,195
lumaxile,Victory,2020-10-18,28,12,3,6,6.0,204
lumaxile,Defeat,2020-09-01,27,10,9,6,1.78,150
lumaxile,Defeat,2020-09-01,41,19,8,10,3.62,209
lumaxile,Defeat,2020-09-01,34,5,8,6,1.38,206
lumaxile,Victory,2020-08-27,23,7,2,8,7.5,181
lumaxile,Victory,2020-08-27,19,11,1,0,11.0,120
lumaxile,Victory,2020-08-27,34,19,3,5,8.0,197
lumaxile,Victory,2020-08-27,46,18,7,10,4.0,235
lumaxile,Victory,2020-08-27,33,19,3,8,9.0,181
lumaxile,Defeat,2020-08-10,29,6,1,3,9.0,182
lumaxile,Victory,2020-08-10,26,23,2,10,16.5,148
lumaxile,Defeat,2020-08-10,40,13,2,9,11.0,248
lumaxile,Victory,2020-08-10,32,20,2,6,13.0,189
lumaxile,Defeat,2020-07-21,27,4,8,3,0.88,115
lumaxile,Defeat,2020-07-21,38,6,7,10,2.29,189
lumaxile,Victory,2020-07-10,35,4,10,8,1.2,216
lumaxile,Victory,2020-07-10,25,6,6,10,2.67,154
lumaxile,Defeat,2020-07-08,37,5,9,3,0.89,287
lumaxile,Defeat,2020-07-04,31,15,5,5,4.0,165
lumaxile,Defeat,2020-07-03,16,4,4,3,1.75,85
lumaxile,Defeat,2020-07-03,27,5,10,2,0.7,151
lumaxile,Defeat,2020-06-30,21,1,5,1,0.4,143
lumaxile,Victory,2020-06-30,26,14,3,4,6.0,201
lumaxile,Defeat,2020-06-30,24,3,4,1,1.0,163
lumaxile,Victory,2020-06-26,28,17,6,1,3.0,184
lumaxile,Victory,2020-06-26,29,9,5,11,4.0,184
lumaxile,Victory,2020-06-25,24,12,1,7,19.0,153
lumaxile,Victory,2020-06-25,38,18,6,14,5.33,228
lumaxile,Defeat,2020-06-25,29,6,12,4,0.83,108
lumaxile,Victory,2020-06-14,30,10,5,9,3.8,171
lumaxile,Defeat,2020-06-14,34,5,8,6,1.38,165
lumaxile,Victory,2020-06-14,31,7,6,7,2.33,189
lumaxile,Victory,2020-06-13,46,15,6,10,4.17,266
lumaxile,Victory,2020-06-09,32,4,3,5,3.0,233
lumaxile,Defeat,2020-06-09,30,8,4,4,3.0,198
lumaxile,Defeat,2020-06-08,23,0,7,0,0.0,143
lumaxile,Victory,2020-06-08,23,10,4,8,4.5,142
lumaxile,Defeat,2020-06-08,26,2,3,2,1.33,174
lumaxile,Victory,2020-06-08,28,11,5,11,4.4,165
lumaxile,Defeat,2020-06-02,29,9,5,5,2.8,163
lumaxile,Defeat,2020-05-31,25,2,5,5,1.4,200
lumaxile,Victory,2020-05-30,29,4,6,6,1.67,170
lumaxile,Victory,2020-05-30,36,8,4,12,5.0,278
lumaxile,Defeat,2020-05-27,40,5,10,11,1.6,153
lumaxile,Defeat,2020-05-10,30,4,8,1,0.62,146
lumaxile,Defeat,2020-05-09,28,4,4,2,1.5,222
lumaxile,Defeat,2020-05-09,25,7,7,3,1.43,149
lumaxile,Defeat,2020-05-06,38,11,5,9,4.0,236
lumaxile,Victory,2020-05-06,31,11,7,9,2.86,161
lumaxile,Victory,2020-04-30,37,14,7,8,3.14,209
lumaxile,Victory,2020-04-26,27,11,1,7,18.0,207
lumaxile,Defeat,2020-04-26,33,3,14,8,0.79,59
lumaxile,Victory,2020-04-26,40,21,9,7,3.11,200
lumaxile,Defeat,2020-04-23,22,3,7,3,0.86,133
lumaxile,Victory,2020-04-23,20,9,3,2,3.67,126
lumaxile,Victory,2020-04-18,28,12,2,6,9.0,141
lumaxile,Victory,2020-04-18,29,15,4,8,5.75,190
lumaxile,Victory,2020-02-20,25,2,3,19,7.0,40
lumaxile,Victory,2020-02-20,17,3,4,1,1.0,109
lumaxile,Victory,2020-02-13,29,6,3,7,4.33,183
lumaxile,Victory,2020-02-11,31,10,5,10,4.0,187
lumaxile,Victory,2020-02-11,29,5,1,4,9.0,210
lumaxile,Victory,2020-02-10,23,20,3,3,7.67,119
lumaxile,Victory,2020-02-10,26,7,3,15,7.33,164
lumaxile,Defeat,2019-10-25,40,11,12,10,1.75,215
lumaxile,Defeat,2019-10-20,28,9,6,11,3.33,162
lumaxile,Victory,2019-10-20,42,14,4,11,6.25,231
lumaxile,Defeat,2019-10-02,26,2,6,2,0.67,163
lumaxile,Victory,2019-08-18,38,22,8,16,4.75,184
lumaxile,Defeat,2019-08-18,37,6,6,7,2.17,176
lumaxile,Victory,2019-08-18,26,12,3,5,5.67,177
lumaxile,Victory,2019-08-13,29,3,1,14,17.0,145
lumaxile,Victory,2019-08-02,20,7,0,3,10.0,134
lumaxile,Victory,2019-08-02,29,8,6,8,2.67,141
lumaxile,Victory,2019-08-02,45,7,9,22,3.22,188
lumaxile,Defeat,2019-08-02,28,2,7,3,0.71,160
lumaxile,Victory,2019-07-27,32,16,6,7,3.83,163
lumaxile,Victory,2019-07-26,34,15,4,7,5.5,218
lumaxile,Victory,2019-07-26,16,3,1,0,3.0,129
lumaxile,Victory,2019-07-24,35,12,5,4,3.2,268
lumaxile,Victory,2019-07-24,28,10,3,2,4.0,188
lumaxile,Defeat,2019-07-24,20,7,9,2,1.0,88
lumaxile,Victory,2019-07-24,39,12,8,6,2.25,268
lumaxile,Victory,2019-07-23,36,14,10,10,2.4,190
lumaxile,Victory,2019-07-23,37,17,11,11,2.55,234
lumaxile,Victory,2019-07-23,34,21,8,15,4.5,179
lumaxile,Victory,2019-07-23,28,0,0,0,0.0,0
lumaxile,Victory,2019-07-23,22,11,4,4,3.75,105
lumaxile,Victory,2019-07-23,39,17,4,13,7.5,211
lumaxile,Defeat,2019-07-23,34,8,10,5,1.3,200
lumaxile,Defeat,2019-07-15,22,5,5,2,1.4,103
skarskarSkarner,Victory,2020-11-16,25,9,4,11,5.0,38
skarskarSkarner,Defeat,2020-11-16,29,12,6,2,2.33,196
skarskarSkarner,Victory,2020-11-16,31,1,4,23,6.0,20
skarskarSkarner,Victory,2020-11-16,34,0,5,18,3.6,39
skarskarSkarner,Victory,2020-11-14,28,10,2,9,9.5,241
skarskarSkarner,Defeat,2020-11-14,20,8,4,0,2.0,146
skarskarSkarner,Victory,2020-11-14,21,3,2,5,4.0,179
skarskarSkarner,Victory,2020-11-13,21,4,3,6,3.33,76
skarskarSkarner,Victory,2020-11-13,21,7,0,3,10.0,179
skarskarSkarner,Defeat,2020-11-13,27,2,4,5,1.75,177
skarskarSkarner,Defeat,2020-11-13,29,15,4,8,5.75,182
skarskarSkarner,Defeat,2020-11-13,25,9,6,5,2.33,126
skarskarSkarner,Defeat,2020-11-13,36,19,5,10,5.8,254
skarskarSkarner,Defeat,2020-11-13,36,22,8,5,3.38,222
skarskarSkarner,Victory,2020-11-12,36,8,0,16,24.0,284
skarskarSkarner,Defeat,2020-11-11,24,12,6,5,2.83,166
skarskarSkarner,Defeat,2020-11-11,19,2,5,6,1.6,114
skarskarSkarner,Victory,2020-11-11,31,16,2,6,11.0,257
skarskarSkarner,Victory,2020-11-11,25,13,3,7,6.67,211
skarskarSkarner,Defeat,2020-11-11,27,2,9,9,1.22,173
skarskarSkarner,Victory,2020-11-11,15,3,0,0,3.0,151
skarskarSkarner,Defeat,2020-11-05,26,3,5,2,1.0,238
skarskarSkarner,Victory,2020-11-05,19,13,1,4,17.0,175
skarskarSkarner,Victory,2020-11-05,30,17,3,5,7.33,246
skarskarSkarner,Victory,2020-11-05,36,4,6,23,4.5,37
skarskarSkarner,Defeat,2020-11-05,26,5,7,10,2.14,140
skarskarSkarner,Victory,2020-11-05,39,9,6,5,2.33,294
skarskarSkarner,Defeat,2020-11-03,38,8,10,8,1.6,206
skarskarSkarner,Victory,2020-11-03,35,6,5,8,2.8,244
skarskarSkarner,Victory,2020-11-02,32,9,5,7,3.2,213
skarskarSkarner,Defeat,2020-11-02,28,11,8,4,1.88,221
skarskarSkarner,Victory,2020-11-02,15,3,0,2,5.0,103
skarskarSkarner,Victory,2020-11-01,29,11,4,10,5.25,223
skarskarSkarner,Victory,2020-10-31,32,13,2,6,9.5,347
skarskarSkarner,Defeat,2020-10-31,36,5,8,10,1.88,51
skarskarSkarner,Defeat,2020-10-31,27,1,10,7,0.8,28
skarskarSkarner,Victory,2020-10-31,23,9,2,2,5.5,172
skarskarSkarner,Defeat,2020-10-31,28,0,11,11,1.0,14
skarskarSkarner,Defeat,2020-10-31,21,7,2,0,3.5,193
skarskarSkarner,Defeat,2020-10-30,35,5,7,13,2.57,231
skarskarSkarner,Victory,2020-10-30,29,11,2,5,8.0,316
skarskarSkarner,Victory,2020-10-30,29,13,2,5,9.0,204
skarskarSkarner,Defeat,2020-10-30,27,2,7,5,1.0,235
skarskarSkarner,Victory,2020-10-30,33,7,8,12,2.38,200
skarskarSkarner,Victory,2020-10-30,21,7,0,6,13.0,188
skarskarSkarner,Victory,2020-10-30,27,4,8,6,1.25,226
skarskarSkarner,Victory,2020-10-29,22,2,3,18,6.67,26
skarskarSkarner,Victory,2020-10-29,25,10,6,10,3.33,141
skarskarSkarner,Defeat,2020-10-28,30,3,9,8,1.22,118
skarskarSkarner,Victory,2020-10-28,35,5,6,11,2.67,195
skarskarSkarner,Victory,2020-10-28,31,16,4,4,5.0,194
skarskarSkarner,Victory,2020-10-28,30,5,4,13,4.5,202
skarskarSkarner,Victory,2020-10-28,26,11,1,5,16.0,202
skarskarSkarner,Victory,2020-10-28,15,6,1,2,8.0,116
skarskarSkarner,Victory,2020-10-28,41,7,7,15,3.14,205
skarskarSkarner,Defeat,2020-10-28,27,3,2,1,2.0,288
skarskarSkarner,Victory,2020-10-28,40,7,9,9,1.78,205
skarskarSkarner,Defeat,2020-10-26,27,7,7,4,1.57,176
skarskarSkarner,Defeat,2020-10-26,48,15,10,18,3.3,274
skarskarSkarner,Victory,2020-10-26,34,14,4,9,5.75,220
skarskarSkarner,Victory,2020-10-26,31,9,4,6,3.75,208
skarskarSkarner,Defeat,2020-10-26,16,2,5,3,1.0,65
skarskarSkarner,Victory,2020-10-26,33,18,2,14,16.0,190
skarskarSkarner,Victory,2020-10-25,25,10,1,15,25.0,172
skarskarSkarner,Victory,2020-10-25,27,9,1,5,14.0,158
skarskarSkarner,Defeat,2020-10-25,42,2,12,23,2.08,30
skarskarSkarner,Defeat,2020-10-25,24,3,10,9,1.2,29
skarskarSkarner,Victory,2020-10-24,25,7,1,6,13.0,211
skarskarSkarner,Defeat,2020-10-08,27,3,2,1,2.0,159
skarskarSkarner,Defeat,2020-10-08,38,11,11,11,2.0,183
skarskarSkarner,Victory,2020-10-08,15,3,2,0,1.5,117
skarskarSkarner,Victory,2020-10-08,35,11,4,12,5.75,278
skarskarSkarner,Defeat,2020-10-08,40,8,5,11,3.8,262
skarskarSkarner,Victory,2020-10-08,20,2,2,1,1.5,178
skarskarSkarner,Victory,2020-10-08,27,2,2,3,2.5,237
skarskarSkarner,Defeat,2020-10-08,27,3,1,5,8.0,157
skarskarSkarner,Victory,2020-10-08,26,1,5,19,4.0,18
skarskarSkarner,Victory,2020-10-08,21,2,3,6,2.67,35
skarskarSkarner,Victory,2020-10-08,31,5,3,15,6.67,41
skarskarSkarner,Defeat,2020-10-08,28,2,6,8,1.67,151
skarskarSkarner,Victory,2020-10-08,21,9,4,2,2.75,146
skarskarSkarner,Defeat,2020-10-08,33,8,4,16,6.0,215
skarskarSkarner,Defeat,2020-10-07,24,2,7,7,1.29,14
skarskarSkarner,Victory,2020-10-07,34,3,9,14,1.89,12
skarskarSkarner,Victory,2020-10-06,25,6,4,17,5.75,34
skarskarSkarner,Victory,2020-10-06,30,1,6,18,3.17,48
skarskarSkarner,Victory,2020-10-02,30,7,8,13,2.5,112
skarskarSkarner,Victory,2020-10-02,16,1,1,6,7.0,7
skarskarSkarner,Defeat,2020-10-02,35,3,10,16,1.9,43
skarskarSkarner,Victory,2020-09-30,16,8,0,3,11.0,135
skarskarSkarner,Defeat,2020-09-30,34,3,11,12,1.36,38
skarskarSkarner,Defeat,2020-09-30,28,7,7,6,1.86,171
skarskarSkarner,Victory,2020-09-30,22,6,2,5,5.5,133
skarskarSkarner,Victory,2020-09-30,24,1,1,11,12.0,191
skarskarSkarner,Defeat,2020-09-30,34,2,12,22,2.0,41
skarskarSkarner,Victory,2020-09-30,27,13,2,12,12.5,141
skarskarSkarner,Victory,2020-09-30,25,5,3,6,3.67,146
skarskarSkarner,Victory,2020-09-19,37,12,8,13,3.12,261
skarskarSkarner,Defeat,2020-09-16,28,6,3,1,2.33,244
skarskarSkarner,Victory,2020-09-16,31,9,5,7,3.2,209
Lixiu,Victory,2020-10-24,23,13,3,9,7.33,166
Lixiu,Victory,2020-10-24,28,7,4,13,5.0,209
Lixiu,Defeat,2020-10-24,15,1,5,2,0.6,99
Lixiu,Victory,2020-10-24,31,13,4,16,7.25,235
Lixiu,Victory,2020-10-24,16,9,0,2,11.0,146
Lixiu,Victory,2020-10-21,20,5,4,10,3.75,133
Lixiu,Defeat,2020-10-21,25,2,7,3,0.71,153
Lixiu,Victory,2020-10-21,28,9,3,6,5.0,222
Lixiu,Defeat,2020-10-14,22,2,5,0,0.4,155
Lixiu,Victory,2020-10-14,15,8,3,0,2.67,104
Lixiu,Victory,2020-10-14,23,9,3,5,4.67,165
Lixiu,Victory,2020-10-14,24,6,3,7,4.33,178
Lixiu,Victory,2020-10-14,27,10,4,5,3.75,207
Lixiu,Defeat,2020-10-11,31,8,7,1,1.29,254
Lixiu,Victory,2020-10-10,25,11,2,5,8.0,196
Lixiu,Victory,2020-10-10,32,15,3,5,6.67,285
Lixiu,Victory,2020-10-10,36,14,5,13,5.4,281
Lixiu,Victory,2020-10-10,23,21,3,1,7.33,232
Lixiu,Victory,2020-10-09,15,6,0,1,7.0,127
Lixiu,Victory,2020-10-07,29,9,8,9,2.25,183
Lixiu,Victory,2020-10-07,20,2,2,5,3.5,154
Lixiu,Victory,2020-10-07,15,8,0,1,9.0,147
Lixiu,Victory,2020-10-07,35,29,8,13,5.25,262
Lixiu,Victory,2020-10-05,15,7,0,2,9.0,140
Lixiu,Victory,2020-10-05,17,6,2,3,4.5,153
Lixiu,Victory,2020-10-05,34,9,6,6,2.5,294
Lixiu,Defeat,2020-10-04,18,2,6,3,0.83,130
Lixiu,Defeat,2020-09-18,23,4,3,2,2.0,162
Lixiu,Victory,2020-09-06,20,9,2,3,6.0,170
Lixiu,Victory,2020-09-03,24,11,2,4,7.5,198
Lixiu,Victory,2020-09-03,15,10,2,1,5.5,138
Lixiu,Victory,2020-09-03,27,18,6,5,3.83,242
Lixiu,Defeat,2020-09-03,21,2,8,0,0.25,145
Lixiu,Defeat,2020-09-03,45,8,5,28,7.2,280
Lixiu,Defeat,2020-09-03,32,9,6,3,2.0,255
Lixiu,Defeat,2020-08-21,31,6,7,6,1.71,242
Lixiu,Defeat,2020-08-21,31,8,6,6,2.33,220
Lixiu,Defeat,2020-08-13,32,10,8,4,1.75,263
Lixiu,Defeat,2020-08-13,23,7,5,0,1.4,177
Lixiu,Victory,2020-08-13,20,8,4,5,3.25,183
Lixiu,Defeat,2020-08-13,36,8,8,8,2.0,282
Lixiu,Victory,2020-08-09,18,1,1,10,11.0,109
Lixiu,Victory,2020-08-09,20,5,3,11,5.33,157
Lixiu,Victory,2020-08-04,26,6,3,7,4.33,218
Lixiu,Defeat,2020-05-03,15,0,3,1,0.33,28
Lixiu,Victory,2020-05-02,27,11,4,4,3.75,200
Lixiu,Victory,2020-04-30,28,14,7,10,3.43,217
Lixiu,Victory,2020-04-30,32,15,3,8,7.67,279
Lixiu,Defeat,2020-04-26,29,8,9,4,1.33,220
Lixiu,Victory,2020-04-26,43,16,8,7,2.88,359
Lixiu,Defeat,2020-04-26,41,16,8,5,2.62,327
Lixiu,Victory,2020-04-23,34,10,4,4,3.5,298
Lixiu,Victory,2020-04-23,37,4,7,14,2.57,279
Lixiu,Victory,2020-04-23,30,15,5,3,3.6,304
Lixiu,Defeat,2020-04-20,28,2,8,3,0.62,185
Lixiu,Victory,2020-04-09,35,2,6,1,0.5,288
Lixiu,Victory,2020-04-09,27,8,3,6,4.67,208
Lixiu,Victory,2020-04-06,24,8,0,7,15.0,245
Lixiu,Victory,2020-03-31,36,8,5,8,3.2,243
Lixiu,Victory,2020-03-29,22,12,3,2,4.67,182
Lixiu,Victory,2020-03-29,20,13,3,3,5.33,197
Lixiu,Victory,2020-03-20,41,7,5,6,2.6,306
Lixiu,Victory,2020-03-08,20,15,0,1,16.0,216
Lixiu,Defeat,2020-03-08,37,3,3,21,8.0,193
Lixiu,Victory,2020-03-08,21,8,1,1,9.0,200
Lixiu,Defeat,2020-03-07,22,4,6,1,0.83,148
Lixiu,Victory,2020-03-07,33,13,3,6,6.33,264
Lixiu,Victory,2020-02-29,31,6,6,6,2.0,238
Lixiu,Victory,2020-02-28,21,4,3,1,1.67,147
Lixiu,Defeat,2020-02-28,29,5,6,3,1.33,222
Lixiu,Victory,2020-02-28,35,7,8,13,2.5,247
Lixiu,Victory,2020-02-28,21,16,2,5,10.5,190
Lixiu,Victory,2020-02-28,25,7,2,4,5.5,227
Lixiu,Victory,2020-02-28,29,8,4,7,3.75,244
Lixiu,Victory,2020-02-27,29,6,4,19,6.25,15
Lixiu,Defeat,2020-02-22,29,8,5,4,2.4,203
Lixiu,Victory,2020-02-22,23,6,2,10,8.0,169
Lixiu,Victory,2020-02-22,26,17,2,10,13.5,238
Lixiu,Victory,2020-02-21,22,9,3,8,5.67,171
Lixiu,Victory,2020-02-21,31,11,6,10,3.5,257
Lixiu,Victory,2020-02-21,28,10,2,0,5.0,285
Lixiu,Victory,2020-02-16,20,20,1,3,23.0,177
Lixiu,Victory,2020-02-16,24,10,2,1,5.5,210
Lixiu,Defeat,2020-02-13,37,5,10,13,1.8,41
Lixiu,Victory,2020-02-11,30,16,1,8,24.0,254
Lixiu,Victory,2020-02-11,22,12,0,7,19.0,231
Lixiu,Victory,2020-02-11,29,8,3,5,4.33,213
Lixiu,Victory,2020-02-11,32,11,6,6,2.83,230
Lixiu,Victory,2020-02-11,30,13,3,8,7.0,247
Lixiu,Victory,2020-02-11,17,14,0,5,19.0,182
Lixiu,Defeat,2020-02-09,33,9,9,7,1.78,220
Lixiu,Victory,2020-02-09,26,5,2,10,7.5,219
Lixiu,Victory,2020-02-09,31,19,4,7,6.5,262
Lixiu,Defeat,2020-02-08,33,5,6,5,1.67,253
Lixiu,Victory,2020-02-07,33,7,8,11,2.25,203
Lixiu,Victory,2020-02-07,32,18,3,2,6.67,263
Lixiu,Victory,2020-02-05,28,12,3,4,5.33,238
Lixiu,Victory,2020-02-01,28,8,6,10,3.0,213
Lixiu,Victory,2020-01-31,25,22,2,6,14.0,232
De Dya,Defeat,2020-11-06,27,1,1,4,5.0,216
De Dya,Victory,2020-11-06,36,13,4,9,5.5,258
De Dya,Defeat,2020-11-06,20,0,5,1,0.2,131
De Dya,Defeat,2020-11-06,29,1,2,1,1.0,229
De Dya,Defeat,2020-11-06,27,2,1,2,4.0,209
De Dya,Defeat,2020-11-06,37,6,6,5,1.83,330
De Dya,Victory,2020-11-06,21,13,1,6,19.0,207
De Dya,Victory,2020-11-05,35,6,3,14,6.67,252
De Dya,Victory,2020-11-04,33,5,7,10,2.14,158
De Dya,Victory,2020-11-04,29,9,5,4,2.6,163
De Dya,Victory,2020-11-03,28,2,3,7,3.0,256
De Dya,Victory,2020-11-03,32,6,5,8,2.8,246
De Dya,Defeat,2020-11-03,25,6,7,5,1.57,133
De Dya,Victory,2020-11-03,24,9,4,8,4.25,153
De Dya,Victory,2020-11-03,20,3,5,6,1.8,140
De Dya,Victory,2020-11-03,19,6,1,8,14.0,144
De Dya,Victory,2020-11-03,25,12,5,12,4.8,221
De Dya,Victory,2020-10-30,36,2,5,24,5.2,7
De Dya,Victory,2020-10-30,23,2,3,18,6.67,6
De Dya,Victory,2020-10-30,19,3,1,12,15.0,3
De Dya,Victory,2020-10-30,16,1,0,10,11.0,10
De Dya,Victory,2020-10-30,18,0,1,15,15.0,1
De Dya,Defeat,2020-10-30,28,2,5,2,0.8,211
De Dya,Victory,2020-10-29,34,9,5,17,5.2,262
De Dya,Victory,2020-10-29,18,9,0,8,17.0,134
De Dya,Defeat,2020-10-25,30,6,5,10,3.2,207
De Dya,Victory,2020-10-22,31,8,9,14,2.44,210
De Dya,Victory,2020-10-22,29,9,9,12,2.33,238
De Dya,Victory,2020-10-21,31,2,8,5,0.88,274
De Dya,Victory,2020-10-19,16,5,1,5,10.0,139
De Dya,Victory,2020-10-19,21,11,3,10,7.0,164
De Dya,Victory,2020-10-19,20,13,1,8,21.0,154
De Dya,Victory,2020-10-16,29,12,10,9,2.1,148
De Dya,Defeat,2020-10-15,33,5,3,5,3.33,282
De Dya,Defeat,2020-10-07,34,0,5,14,2.8,51
De Dya,Victory,2020-10-07,29,1,5,15,3.2,28
De Dya,Defeat,2020-10-07,15,0,2,2,1.0,2
De Dya,Victory,2020-10-07,46,4,6,25,4.83,102
De Dya,Victory,2020-10-07,30,3,4,15,4.5,31
De Dya,Victory,2020-10-07,28,2,1,5,7.0,241
De Dya,Defeat,2020-10-06,23,2,2,2,2.0,192
De Dya,Victory,2020-10-06,24,7,3,10,5.67,198
De Dya,Defeat,2020-10-05,22,2,3,3,1.67,139
De Dya,Victory,2020-10-05,16,1,0,1,2.0,148
De Dya,Victory,2020-10-05,32,3,7,18,3.0,180
De Dya,Victory,2020-10-05,22,6,2,6,6.0,172
De Dya,Victory,2020-10-05,23,0,5,8,1.6,43
De Dya,Victory,2020-10-05,35,8,6,10,3.0,167
De Dya,Victory,2020-10-05,46,3,4,9,3.0,288
De Dya,Defeat,2020-10-04,31,2,2,2,2.0,265
De Dya,Victory,2020-10-04,32,21,4,8,7.25,259
De Dya,Victory,2020-10-04,22,16,1,2,18.0,204
De Dya,Victory,2020-10-04,19,5,1,4,9.0,166
De Dya,Victory,2020-10-04,36,4,4,10,3.5,290
De Dya,Victory,2020-10-04,23,7,1,4,11.0,207
De Dya,Defeat,2020-10-04,52,1,6,14,2.5,62
De Dya,Defeat,2020-09-29,39,6,7,11,2.43,234
De Dya,Victory,2020-09-28,33,3,7,17,2.86,150
De Dya,Victory,2020-09-28,18,0,1,11,11.0,125
De Dya,Defeat,2020-09-28,25,3,6,2,0.83,155
De Dya,Victory,2020-09-28,26,5,5,9,2.8,181
De Dya,Victory,2020-09-28,21,6,1,7,13.0,182
De Dya,Defeat,2020-09-27,36,3,5,6,1.8,292
De Dya,Victory,2020-09-27,27,7,0,5,12.0,204
De Dya,Defeat,2020-09-26,32,6,6,3,1.5,277
De Dya,Victory,2020-09-26,19,7,1,7,14.0,170
De Dya,Defeat,2020-09-26,37,5,11,11,1.45,226
De Dya,Victory,2020-09-26,23,8,1,0,8.0,173
De Dya,Victory,2020-09-26,22,9,2,6,7.5,174
De Dya,Defeat,2020-09-26,25,2,4,6,2.0,127
De Dya,Defeat,2020-09-26,38,12,8,11,2.88,239
De Dya,Victory,2020-09-26,28,4,3,10,4.67,203
De Dya,Defeat,2020-09-26,34,6,8,2,1.0,192
De Dya,Victory,2020-09-26,30,3,1,9,12.0,221
De Dya,Defeat,2020-09-26,15,3,5,1,0.8,110
De Dya,Victory,2020-09-26,28,10,6,10,3.33,206
De Dya,Victory,2020-09-26,21,8,3,4,4.0,199
De Dya,Victory,2020-09-25,28,10,1,8,18.0,237
De Dya,Defeat,2020-09-25,28,3,7,10,1.86,158
De Dya,Victory,2020-09-25,25,4,1,8,12.0,163
De Dya,Victory,2020-09-25,26,2,2,3,2.5,191
De Dya,Defeat,2020-09-25,20,1,3,2,1.0,111
De Dya,Victory,2020-09-25,27,4,2,6,5.0,211
De Dya,Victory,2020-09-25,27,13,3,14,9.0,211
De Dya,Victory,2020-09-24,23,8,3,3,3.67,147
De Dya,Victory,2020-09-23,33,3,10,9,1.2,47
De Dya,Victory,2020-09-23,29,5,7,10,2.14,134
